a,b,hypotenuse
46,50,67.94115100585212
46,51,68.6804193347711
46,52,69.42621983083913
46,53,70.178344238091
46,54,70.9365914038728
46,55,71.7007670809734
46,56,72.47068372797375
46,57,73.24616030891995
46,58,74.02702209328699
46,59,74.81310045707235
46,60,75.6042326857432
46,61,76.40026177965623
46,62,77.20103626247513
46,63,78.00640999302557
46,64,78.81624198095213
46,65,79.63039620647382
46,66,80.44874144447506
46,67,81.27115109311545
46,68,82.09750300709517
46,69,82.92767933567175
46,70,83.7615663654877
46,71,84.59905436823747
46,72,85.44003745317531
46,73,86.28441342444185
46,74,87.13208364316786
46,75,87.98295289429652
46,76,88.83692925805124
46,77,89.69392398596462
46,78,90.55385138137417
46,79,91.4166286842826
46,80,92.28217596047462
46,81,93.15041599477696
46,82,94.02127418834527
46,83,94.89467845985885
46,84,95.77055915050303
46,85,96.64884893261792
46,86,97.52948272189288
46,87,98.41239759298622
46,88,99.29753269845128
46,89,100.18482919085105
46,90,101.07423014794622
46,91,101.96568050084302
46,92,102.85912696499032
46,93,103.75451797391764
46,94,104.65180361560904
46,95,105.55093557141026
46,96,106.45186705737011
46,97,107.35455276791944
46,98,108.25894882179486
46,99,109.16501271011697
46,100,110.07270324653611
47,47,66.46803743153546
47,48,67.17886572427373
47,49,67.89698078707183
47,50,68.62215385719105
47,51,69.35416353759881
47,52,70.09279563550022
47,53,70.83784299369935
47,54,71.58910531638176
47,55,72.34638899074369
47,56,73.10950690573696
47,57,73.87827826905551
47,58,74.65252842335616
47,59,75.43208866258443
47,60,76.21679604916491
47,61,77.00649323271382
47,62,77.80102827083971
47,63,78.60025445251433
47,64,79.40403012442127
47,65,80.2122185206219
47,66,81.02468759581859
47,67,81.8413098624405
47,68,82.66196223173026
47,69,83.48652585896721
47,70,84.31488599292535
47,71,85.14693182963201
47,72,85.98255637046388
47,73,86.82165628459296
47,74,87.66413177577246
47,75,88.50988645343524
47,76,89.35882720806042
47,77,90.21086409075129
47,78,91.0659101969557
47,79,91.92388155425118
47,80,92.78469701410896
47,81,93.64827814754524
47,82,94.51454914456292
47,83,95.38343671728336
47,84,96.25487000666512
47,85,97.12878049270464
47,86,98.00510190801293
47,87,98.88377015466189
47,88,99.76472322419383
47,89,100.64790112068906
47,90,101.53324578678651
47,91,102.42070103255493
47,92,103.31021246711285
47,93,104.20172743289815
47,94,105.09519494249011
47,95,105.99056561788883
47,96,106.88779163215975
47,97,107.78682665335315
47,98,108.6876257906115
47,99,109.59014554237986
47,100,110.4943437466371
48,48,67.88225099390856
48,49,68.59300255857006
48,50,69.31089380465383
48,51,70.03570517957252
48,52,70.76722405181653
48,53,71.50524456289902
48,54,72.24956747275377
48,55,73.0
48,56,73.7563556583431
48,57,74.51845409024533
48,58,75.28612089887484
48,59,76.05918747922567
48,60,76.83749084919418
48,61,77.62087348130012
48,62,78.40918313565064
48,63,79.20227269466452
48,64,80.0
48,65,80.80222769206304
48,66,81.60882305241266
48,67,82.41965784932621
48,68,83.23460818673925
48,69,84.0535543567314
48,70,84.87638069569178
48,71,85.70297544426332
48,72,86.53323061113575
48,73,87.36704184073076
48,74,88.20430828479978
48,75,89.04493247793498
48,76,89.88882021697692
48,77,90.7358804442873
48,78,91.58602513484249
48,79,92.43916918709297
48,80,93.29523031752481
48,81,94.15412895885129
48,82,95.01578816175763
48,83,95.88013350011565
48,84,96.74709297958259
48,85,97.6165969494942
48,86,98.48857801796105
48,87,99.36297097007517
48,88,100.23971268913334
48,89,101.11874208078342
48,90,102.0
48,91,102.88342918079665
48,92,103.76897416858277
48,93,104.65658125507444
48,94,105.54619841567009
48,95,106.4377752492037
48,96,107.33126291998991
48,97,108.2266141020775
48,98,109.12378292562992
48,99,110.02272492535349
48,100,110.92339699089638
49,49,69.29646455628166
49,50,70.00714249274856
49,51,70.7248188403477
49,52,71.449282711585
49,53,72.18032973047436
49,54,72.91776189653656
49,55,73.66138744281159
49,56,74.41102068914255
49,57,75.16648189186454
49,58,75.92759709091287
49,59,76.69419795525604
49,60,77.46612162745726
49,61,78.24321056807422
49,62,79.02531240052139
49,63,79.81227975693966
49,64,80.60397012554654
49,65,81.40024569987489
49,66,82.20097323024831
49,67,83.00602387778854
49,68,83.81527307120105
49,69,84.62860036654276
49,70,85.44588931013593
49,71,86.2670273047588
49,72,87.09190547921202
49,73,87.92041856133307
49,74,88.75246475450696
49,75,89.58794561770016
49,76,90.4267659490264
49,77,91.26883367283708
49,78,92.11405973031478
49,79,92.9623579735368
49,80,93.81364506296512
49,81,94.66784036831093
49,82,95.524865872714
49,83,96.38464608017192
49,84,97.24710792614863
49,85,98.11218069128827
49,86,98.97979591815695
49,87,99.84988733093293
49,88,100.72239075796404
49,89,101.59724405711013
49,90,102.47438704378767
49,91,103.3537614216338
49,92,104.23531071570709
49,93,105.11898020814318
49,94,106.00471687618433
49,95,106.89246933250256
49,96,107.78218776773832
49,97,108.67382389517726
49,98,109.5673308974897
49,99,110.46266337545913
49,100,111.35977729862789
50,50,70.71067811865476
50,51,71.42128534267638
50,52,72.13875518748573
50,53,72.86288492778748
50,54,73.59347797189639
50,55,74.33034373659252
50,56,75.07329751649384
50,57,75.82216034906945
50,58,76.57675887630658
50,59,77.33692520394123
50,60,78.10249675906654
50,61,78.87331614684399
50,62,79.64923100695951
50,63,80.43009387039157
50,64,81.21576201698781
50,65,82.00609733428362
50,66,82.80096617793781
50,67,83.60023923410746
50,68,84.40379138403677
50,69,85.21150157109074
50,70,86.02325267042627
50,71,86.83893136145792
50,72,87.65842800324451
50,73,88.48163651289458
50,74,89.30845424706443
50,75,90.13878188659973
50,76,90.97252332435328
50,77,91.80958555619343
50,78,92.64987857520376
50,79,93.49331526906082
50,80,94.33981132056604
50,81,95.1892851112981
50,82,96.04165762834376
50,83,96.89685237405806
50,84,97.75479527879949
50,85,98.6154146165801
50,86,99.4786409235671
50,87,100.34440691936945
50,88,101.21264743103995
50,89,102.08329931972223
50,90,102.95630140987001
50,91,103.83159442096611
50,92,104.70912090166739
50,93,105.58882516630251
50,94,106.47065323364932
50,95,107.35455276791944
50,96,108.24047302187847
50,97,109.12836478203089
50,98,110.01818031580054
50,99,110.90987332063814
50,100,111.80339887498948
51,51,72.12489168102785
51,52,72.83543093852057
51,53,73.55270219373317
51,54,74.27651041883968
51,55,75.0066663703967
51,56,75.7429864739964
51,57,76.48529270389177
51,58,77.23341245859851
51,59,77.98717843338096
51,60,78.74642849044012
51,61,79.51100552753688
51,62,80.2807573457052
51,63,81.05553651663777
51,64,81.83520025025906
51,65,82.61961026293939
51,66,83.40863264674707
51,67,84.20213774008353
51,68,85.0
51,69,85.80209787645055
51,70,86.6083136886985
51,71,87.41853350405736
51,72,88.23264701911646
51,73,89.05054744357274
51,74,89.87213138676528
51,75,90.69729874698585
51,76,91.52595260361949
51,77,92.35799911215054
51,78,93.1933474020544
51,79,94.03190947758107
51,80,94.87360012142472
51,81,95.71833680126291
51,82,96.56603957913983
51,83,97.41663102366043
51,84,98.2700361249552
51,85,99.12618221237011
51,86,99.98499887483122
51,87,100.84641788382967
51,88,101.71037311896953
51,89,102.57680049601859
51,90,103.4456378974
51,91,104.31682510506155
51,92,105.19030373565806
51,93,106.06601717798213
51,94,106.94391053257777
51,95,107.82393055347222
51,96,108.70602559196064
51,97,109.59014554237986
51,98,110.47624178980746
51,99,111.36426715962351
51,100,112.25417586887359
52,52,73.53910524340094
52,53,74.24957912338628
52,54,74.96665925596525
52,55,75.69015788066504
52,56,76.4198926981712
52,57,77.15568676384133
52,58,77.89736837660179
52,59,78.64477096412705
52,60,79.39773296511683
52,61,80.15609770940699
52,62,80.91971329657564
52,63,81.68843247363729
52,64,82.46211251235322
52,65,83.24061508662703
52,66,84.02380615040002
52,67,84.81155581640984
52,68,85.60373823613078
52,69,86.40023148117139
52,70,87.20091742636656
52,71,88.0056816347672
52,72,88.81441324469807
52,73,89.62700485902673
52,74,90.44335243676011
52,75,91.2633551870629
52,76,92.0869154657707
52,77,92.91393867445294
52,78,93.74433316206373
52,79,94.57801012920498
52,80,95.4148835350125
52,81,96.25487000666512
52,82,97.09788875150684
52,83,97.94386147176351
52,84,98.79271228182775
52,85,99.64436762808022
52,86,100.4987562112089
52,87,101.35580891098448
52,88,102.2154587134451
52,89,103.07764064044152
52,90,103.94229168149026
52,91,104.80935072788114
52,92,105.67875850898325
52,93,106.55045753069294
52,94,107.42439201596628
52,95,108.30050784737807
52,96,109.17875251164945
52,97,110.05907504608605
52,98,110.9414259868693
52,99,111.8257573191436
52,100,112.71202242884297
53,53,74.95331880577403
53,54,75.66372975210778
53,55,76.38062581571324
53,56,77.10382610480494
53,57,77.83315488916018
53,58,78.56844150166147
53,59,79.30952023559341
53,60,80.05623023850174
53,61,80.8084154033477
53,62,81.5659242576212
53,63,82.3286098510111
53,64,83.09632964216891
53,65,83.86894538504703
53,66,84.64632301523794
53,67,85.42833253669417
53,68,86.21484790916237
53,69,87.00574693662483
53,70,87.80091115700337
53,71,88.60022573334675
53,72,89.40357934669059
53,73,90.21086409075129
53,74,91.02197536858887
53,75,91.83681179135085
53,76,92.65527507918802
53,77,93.47726996441435
53,78,94.30270409696638
53,79,95.13148795220224
53,80,95.96353474106714
53,81,96.79876032264049
53,82,97.63708311906906
53,83,98.47842403288143
53,84,99.32270636667126
53,85,100.16985574512923
53,86,101.01980003939822
53,87,101.87246929372037
53,88,102.7277956543408
53,89,103.58571330062848
53,90,104.44615837837216
53,91,105.30906893520614
53,92,106.17438485811914
53,93,107.0420478129973
53,94,107.91200118615167
53,95,108.78419002777932
53,96,109.65856099730654
53,97,110.5350623105628
53,98,111.4136436887332
53,99,112.29425630903836
53,100,113.17685275708986
54,54,76.36753236814714
54,55,77.07788269017254
54,56,77.79460135510689
54,57,78.5175139698144
54,58,79.2464510246358
54,59,79.98124780221924
54,60,80.72174428244226
54,61,81.46778504415104
54,62,82.21921916437786
54,63,82.97590011563598
54,64,83.73768566183328
54,65,84.50443775329198
54,66,85.27602242131137
54,67,86.05230967266364
54,68,86.83317338436964
54,69,87.6184911990614
54,70,88.40814442120137
54,71,89.20201791439474
54,72,90.0
54,73,90.80198235721508
54,74,91.60785992479029
54,75,92.41753080449618
54,76,93.23089616645332
54,77,94.04786015641186
54,78,94.86832980505137
54,79,95.69221493935649
54,80,96.51942809610924
54,81,97.3498844375277
54,82,98.18350166906862
54,83,99.02019995940222
54,84,99.85990186255943
54,85,100.70253224224304
54,86,101.54801819828883
54,87,102.39628899525607
54,88,103.24727599312246
54,89,104.10091258005379
54,90,104.95713410721541
54,91,105.8158778255891
54,92,106.6770828247567
54,93,107.54068997360952
54,94,108.40664186294121
54,95,109.27488274987991
54,96,110.14535850411491
54,97,111.01801655587259
54,98,111.89280584559492
54,99,112.76967677527502
54,100,113.64858116140297
55,55,77.78174593052023
55,56,78.49203781276162
55,57,79.20858539325141
55,58,79.93122043357026
55,59,80.65977932030313
55,60,81.39410298049853
55,61,82.13403679352427
55,62,82.87943049997388
55,63,83.6301381082203
55,64,84.38601779915912
55,65,85.14693182963201
55,66,85.9127464349732
55,67,86.68333173107735
55,68,87.45856161634491
55,69,88.23831367382311
55,70,89.02246907382428
55,71,89.81091247727082
55,72,90.60353193998566
55,73,91.40021881811882
55,74,92.20086767487604
55,75,93.00537618869137
55,76,93.81364506296512
55,77,94.62557793746889
55,78,95.44108130150245
55,79,96.26006440887103
55,80,97.082439194738
55,81,97.9081201943945
55,82,98.73702446397704
55,83,99.56907150315303
55,84,100.40418317978589
55,85,101.24228365658294
55,86,102.08329931972223
55,87,102.9271587094485
55,88,103.77379245262264
55,89,104.62313319720452
55,90,105.47511554864494
55,91,106.3296760081587
55,92,107.18675291284833
55,93,108.04628637764465
55,94,108.90821823902914
55,95,109.77249200050075
55,96,110.63905277974861
55,97,111.50784725749125
55,98,112.37882362794157
55,99,113.25193155085701
55,100,114.12712210513327
56,56,79.19595949289332
56,57,79.90619500389191
56,58,80.62257748298549
56,59,81.34494452638098
56,60,82.07313811473277
56,61,82.80700453464067
56,62,83.54639429682169
56,63,84.29116205154607
56,64,85.0411665018772
56,65,85.7962703152066
56,66,86.55634003352961
56,67,87.32124598286491
56,68,88.09086218218096
56,69,88.86506625215557
56,70,89.64373932405988
56,71,90.4267659490264
56,72,91.21403400793103
56,73,92.00543462209176
56,74,92.80086206496145
56,75,93.60021367496978
56,76,94.40338976964757
56,77,95.2102935611481
56,78,96.02083107326243
56,79,96.83491106000976
56,80,97.65244492586962
56,81,98.4733466477097
56,82,99.29753269845128
56,83,100.12492197250393
56,84,100.9554357129917
56,85,101.78899744078434
56,86,102.62553288534
56,87,103.46496991735899
56,88,104.30723848324239
56,89,105.152270541344
56,90,106.0
56,91,106.85036265731624
56,92,107.70329614269008
56,93,108.55873986004075
56,94,109.41663493271945
56,95,110.27692415006868
56,96,111.13955191559843
56,97,112.0044641967453
56,98,112.8716084761797
56,99,113.74093370462545
56,100,114.61239025515522
57,57,80.61017305526642
57,58,81.32035415564789
57,59,82.03657720797473
57,60,82.75868534480233
57,61,83.48652585896721
57,62,84.21995013059554
57,63,84.95881355103778
57,64,85.70297544426332
57,65,86.45229898620394
57,66,87.20665112249179
57,67,87.96590248499699
57,68,88.72992730753249
57,69,89.49860334105779
57,70,90.27181176868004
57,71,91.0494371207203
57,72,91.8313671900838
57,73,92.61749294814668
57,74,93.40770846134703
57,75,94.2019108086455
57,76,95.0
57,77,95.80187889597991
57,78,96.60745312862771
57,79,97.41663102366043
57,80,98.22932352408826
57,81,99.04544411531506
57,82,99.86490875177326
57,83,100.68763578513501
57,84,101.51354589413178
57,85,102.34256201600583
57,86,103.1746092796091
57,87,104.0096149401583
57,88,104.84750831564858
57,89,105.6882207249228
57,90,106.53168542738823
57,91,107.37783756436893
57,92,108.2266141020775
57,93,109.07795377618706
57,94,109.9317970379817
57,95,110.78808600206071
57,96,111.64676439557037
57,97,112.50777750893491
57,98,113.37107214805724
57,99,114.23659658795863
57,100,115.10430052782563
58,58,82.02438661763951
58,59,82.73451516749222
58,60,83.45058418010026
58,61,84.17244204607586
58,62,84.8999411071645
58,63,85.63293758829018
58,64,86.37129152675674
58,65,87.11486669908874
58,66,87.86353054595519
58,67,88.61715409558128
58,68,89.37561188601732
58,69,90.13878188659973
58,70,90.9065454189081
58,71,91.67878707749138
58,72,92.45539465060976
58,73,93.23625904121208
58,74,94.02127418834527
58,75,94.81033698917012
58,76,95.60334722173695
58,77,96.40020746865642
58,78,97.20082304178294
58,79,98.00510190801293
58,80,98.812954616285
58,81,99.62429422585637
58,82,100.43903623591775
58,83,101.25709851659784
58,84,102.07840124139877
58,85,102.90286682109493
58,86,103.73041983911952
58,87,104.5609869884557
58,88,105.39449701004318
58,89,106.23088063270491
58,90,107.07007051459338
58,91,107.91200118615167
58,92,108.75660899458019
58,93,109.60383204979651
58,94,110.45361017187261
58,95,111.30588483993108
58,96,112.16059914247963
58,97,113.01769772916099
58,98,113.87712676389407
58,99,114.73883387938018
58,100,115.6027681329474
59,59,83.43860018001261
59,60,84.1486779456457
59,61,84.86459803710851
59,62,85.58621384311844
59,63,86.31338250816034
59,64,87.04596486914255
59,65,87.78382538941898
59,66,88.52683209061533
59,67,89.27485648266257
59,68,90.02777349240623
59,69,90.78546139112804
59,70,91.54780172128658
59,71,92.31467922275417
59,72,93.08598175880189
59,73,93.86160024205851
59,74,94.64142856064674
59,75,95.42536350467836
59,76,96.21330469326995
59,77,97.0051545022222
59,78,97.8008179924892
59,79,98.60020283954795
59,80,99.40321926376429
59,81,100.20977996183805
59,82,101.01980003939822
59,83,101.83319694480774
59,84,102.6498904042279
59,85,103.46980235798269
59,86,104.29285689825551
59,87,105.11898020814318
59,88,105.94810050208545
59,89,106.78014796768171
59,90,107.61505470890214
59,91,108.45275469069469
59,92,109.29318368498559
59,93,110.13627921806692
59,94,110.98198051936178
59,95,111.83022847155415
59,96,112.6809655620682
59,97,113.53413583587978
59,98,114.38968484964018
59,99,115.24755962709145
59,100,116.1077086157504
60,60,84.8528137423857
60,61,85.56284240252891
60,62,86.27861844049197
60,63,87.0
60,64,87.72684879784524
60,65,88.45903006477066
60,66,89.19641248391103
60,67,89.9388681271896
60,68,90.68627239003708
60,69,91.43850392476902
60,70,92.19544457292888
60,71,92.9569792968769
60,72,93.72299611087985
60,73,94.49338601193207
60,74,95.26804291051643
60,75,96.04686356149273
60,76,96.82974749528164
60,77,97.6165969494942
60,78,98.40731680114035
60,79,99.20181449953424
60,80,100.0
60,81,100.80178569846865
60,82,101.6070863670443
60,83,102.41581909060729
60,84,103.22790320451152
60,85,104.04326023342406
60,86,104.86181383134664
60,87,105.68348972285122
60,88,106.50821564555478
60,89,107.33592129385204
60,90,108.16653826391968
60,91,109.0
60,92,109.83624174196785
60,93,110.6752004741803
60,94,111.51681487560519
60,95,112.36102527122117
60,96,113.20777358467925
60,97,114.0570032922135
60,98,114.9086593777858
60,99,115.76268828944843
60,100,116.61903789690601
61,61,86.2670273047588
61,62,86.97700845625813
61,63,87.69264507357501
61,64,88.41379982785493
61,65,89.1403387922662
61,66,89.87213138676528
61,67,90.60905032059435
61,68,91.35097153287424
61,69,92.09777413162601
61,70,92.84934033152847
61,71,93.60555539069249
61,72,94.36630754670864
61,73,95.13148795220224
61,74,95.90099061010788
61,75,96.67471230885562
61,76,97.45255255764212
61,77,98.2344135219425
61,78,99.02019995940222
61,79,99.80981915623332
61,80,100.60318086422517
61,81,101.40019723846694
61,82,102.20078277586722
61,83,103.00485425454472
61,84,103.81233067415451
61,85,104.62313319720452
61,86,105.43718509140881
61,87,106.25441167311595
61,88,107.07474025184464
61,89,107.89810007595129
61,90,108.72442227944924
61,91,109.55363982999378
61,92,110.38568747804219
61,93,111.22050170719426
61,94,112.05802068571441
61,95,112.89818421923357
61,96,113.74093370462545
61,97,114.58621208504974
61,98,115.43396380615195
61,99,116.2841347734075
61,100,117.13667231059623
62,62,87.68124086713189
62,63,88.3911760301898
62,64,89.10667763978185
62,65,89.8276126811795
62,66,90.55385138137417
62,67,91.28526715741155
62,68,92.02173656261873
62,69,92.76313923105448
62,70,93.50935782048768
62,71,94.26027795418386
62,72,95.01578816175763
62,73,95.77577981932593
62,74,96.54014708917737
62,75,97.30878685915265
62,76,98.08159868191383
62,77,98.85848471426213
62,78,99.6393496566492
62,79,100.42410069301094
62,80,101.21264743103995
62,81,102.00490184299969
62,82,102.80077820717118
62,83,103.60019305001319
62,84,104.4030650891055
62,85,105.20931517693668
62,86,106.01886624558857
62,87,106.83164325236227
62,88,107.64757312638311
62,89,108.4665847162157
62,90,109.288608738514
62,91,110.11357772772621
62,92,110.9414259868693
62,93,111.77208953938367
62,94,112.60550608207397
62,95,113.44161493913951
62,96,114.28035701729323
62,97,115.12167476196652
62,98,115.96551211459379
62,99,116.81181447096864
62,100,117.66052864066182
63,63,89.09545442950498
63,64,89.80534505250787
63,65,90.52071586106685
63,66,91.2414379544733
63,67,91.96738552334735
63,68,92.69843580125827
63,69,93.43446901438462
63,70,94.17536832951598
63,71,94.92101980067429
63,72,95.67131231461184
63,73,96.42613753542138
63,74,97.18538984847466
63,75,97.94896630388705
63,76,98.71676655968832
63,77,99.48869282486326
63,78,100.26464980241042
63,79,101.04454463255303
63,80,101.82828683622247
63,81,102.61578825892242
63,82,103.40696301506973
63,83,104.20172743289815
63,84,105.0
63,85,105.80170130957252
63,86,106.60675400742676
63,87,107.41508273980894
63,88,108.2266141020775
63,89,109.04127658827184
63,90,109.85900054160332
63,91,110.67971810589327
63,92,111.50336317797773
63,93,112.32987136109433
63,94,113.1591799192624
63,95,113.99122773266372
63,96,114.82595525402782
63,97,115.66330446602328
63,98,116.50321883965266
63,99,117.34564329364768
63,100,118.1905241548577
64,64,90.50966799187809
64,65,91.21951545584969
64,66,91.93475947648963
64,67,92.65527507918802
64,68,93.38094023943002
64,69,94.11163583744573
64,70,94.847245611035
64,71,95.58765610684259
64,72,96.33275663033837
64,73,97.082439194738
64,74,97.83659846908007
64,75,98.59513172565875
64,76,99.35793878699377
64,77,100.12492197250393
64,78,100.89598604503551
64,79,101.67103815738285
64,80,102.44998779892558
64,81,103.23274674249446
64,82,104.01922899156675
64,83,104.80935072788114
64,84,105.60303025955268
64,85,106.40018796975878
64,86,107.20074626605917
64,87,108.00462953040486
64,88,108.81176406988355
64,89,109.62207806824317
64,90,110.43550153822818
64,91,111.25196627475849
64,92,112.0714058089752
64,93,112.89375536317321
64,94,113.718951806636
64,95,114.54693361238441
64,96,115.37764081484765
64,97,116.21101496846157
64,98,117.04699910719626
64,99,117.88553770501282
64,100,118.72657663724664
65,65,91.92388155425118
65,66,92.63368717696602
65,67,93.34880824091971
65,68,94.06912352095134
65,69,94.79451460923254
65,70,95.524865872714
65,71,96.26006440887103
65,72,97.0
65,73,97.74456506629922
65,74,98.49365461794989
65,75,99.24716620639605
65,76,100.00499987500625
65,77,100.7670581092849
65,78,101.53324578678651
65,79,102.30347012687302
65,80,103.07764064044152
65,81,103.85566907973777
65,82,104.63746938836012
65,83,105.4229576515476
65,84,106.21205204683694
65,85,107.00467279516349
65,86,107.80074211247342
65,87,108.60018416190647
65,88,109.40292500660117
65,89,110.20889256316842
65,90,111.01801655587259
65,91,111.83022847155415
65,92,112.6454615153225
65,93,113.46365056704283
65,94,114.28473213863697
65,95,115.10864433221339
65,96,115.93532679903913
65,97,116.76472069936193
65,98,117.5967686630887
65,99,118.43141475132347
65,100,119.26860441876563
66,66,93.33809511662427
66,67,94.04786015641186
66,68,94.76286192385707
66,69,95.4829827770373
66,70,96.20810776644555
66,71,96.93812459502195
66,72,97.67292357659824
66,73,98.41239759298622
66,74,99.15644204992432
66,75,99.90495483208028
66,76,100.65783625729296
66,77,101.41498903022176
66,78,102.17631819555841
66,79,102.9417310909429
66,80,103.71113729971339
66,81,104.48444860360799
66,82,105.26157893552613
66,83,106.04244433244644
66,84,106.82696288858914
66,85,107.61505470890214
66,86,108.40664186294121
66,87,109.20164833920778
66,88,110.0
66,89,110.80162453682708
66,90,111.60645142642964
66,91,112.4144118874444
66,92,113.22543883774529
66,93,114.03946685248927
66,94,114.85643212288984
66,95,115.67627241573788
66,96,116.49892703368559
66,97,117.32433677630571
66,98,118.15244390193544
66,99,118.98319209031165
66,100,119.81652640600127
67,67,94.75230867899737
67,68,95.46203433826454
67,69,96.17692030835673
67,70,96.89685237405806
67,71,97.62171889492625
67,72,98.35141076771599
67,73,99.08582138732059
67,74,99.82484660644363
67,75,100.56838469419701
67,76,101.31633629380802
67,77,102.06860437960343
67,78,102.82509421342633
67,79,103.58571330062848
67,80,104.35037134576953
67,81,105.11898020814318
67,82,105.89145385724005
67,83,106.66770832824712
67,84,107.44766167767449
67,85,108.23123393919151
67,86,109.01834707974616
67,87,109.80892495603443
67,88,110.60289327137876
67,89,111.40017953306898
67,90,112.2007130102122
67,91,113.00442469213318
67,92,113.81124724736128
67,93,114.62111498323509
67,94,115.43396380615195
67,95,116.2497311824849
67,96,117.06835610018618
67,97,117.88977903109328
67,98,118.71394189394942
67,99,119.54078801814885
67,100,120.37026210821342
68,68,96.16652224137046
68,69,96.87620966986684
68,70,97.59098319004681
68,71,98.3107318658548
68,72,99.03534722511958
68,73,99.76472322419383
68,74,100.4987562112089
68,75,101.23734488813898
68,76,101.9803902718557
68,77,102.7277956543408
68,78,103.47946656221224
68,79,104.23531071570709
68,80,104.9952379872535
68,81,105.75916035975324
68,82,106.5269918846862
68,83,107.29864864013899
68,84,108.07404868885037
68,85,108.85311203635843
68,86,109.63576058932597
68,87,110.42191811411355
68,88,111.21151019566275
68,89,112.0044641967453
68,90,112.8007092176286
68,91,113.6001760562016
68,92,114.40279716860073
68,93,115.20850663036997
68,94,116.01724009818541
68,95,116.8289347721702
68,96,117.64352935882194
68,97,118.46096403457132
68,98,119.28118040998756
68,99,120.10412149464314
68,100,120.9297316626478
69,69,97.58073580374356
69,70,98.29038610159185
69,71,99.00505037623081
69,72,99.72462083156798
69,73,100.44899203078147
69,74,101.17806086301516
69,75,101.91172650877817
69,76,102.6498904042279
69,77,103.39245620450265
69,78,104.1393297462587
69,79,104.89041900955492
69,80,105.64563407921787
69,81,106.4048871058092
69,82,107.16809226630845
69,83,107.93516572461452
69,84,108.70602559196064
69,85,109.48059188732951
69,86,110.25878649794764
69,87,111.04053313993049
69,88,111.8257573191436
69,89,112.61438629233834
69,90,113.4063490286148
69,91,114.20157617125956
69,92,115.0
69,93,115.80155439371269
69,94,116.60617479361889
69,95,117.41379816699569
69,96,118.22436297142819
69,97,119.03780911962384
69,98,119.85407794480753
69,99,120.6731121667126
69,100,121.49485585818027
70,70,98.99494936611666
70,71,99.70456358662827
70,72,100.41912168506553
70,73,101.13851887386922
70,74,101.86265262597475
70,75,102.59142264341595
70,76,103.32473082471591
70,77,104.06248123122954
70,78,104.80458005259122
70,79,105.55093557141026
70,80,106.30145812734649
70,81,107.05606008068857
70,82,107.81465577554843
70,83,108.57716150277645
70,84,109.34349546269316
70,85,110.11357772772621
70,86,110.8873302050329
70,87,111.66467659918243
70,88,112.44554237496477
70,89,113.22985472038724
70,90,114.0175425099138
70,91,114.80853626799707
70,92,115.6027681329474
70,93,116.40017182117903
70,94,117.2006825918689
70,95,118.00423721205946
70,96,118.81077392223317
70,97,119.6202324023825
70,98,120.43255373859678
70,99,121.24768039018313
70,100,122.06555615733703
71,71,100.40916292848975
71,72,101.11874208078342
71,73,101.83319694480774
71,74,102.55242561733974
71,75,103.27632836231156
71,76,104.00480758118829
71,77,104.7377677822093
71,78,105.47511554864494
71,79,106.21675950620975
71,80,106.96261028976434
71,81,107.71258050942797
71,82,108.4665847162157
71,83,109.22453936730518
71,84,109.98636279102969
71,85,110.75197515168747
71,86,111.5212984142491
71,87,112.29425630903836
71,88,113.07077429645558
71,89,113.85077953180645
71,90,114.63420083029322
71,91,115.42096863222038
71,92,116.21101496846157
71,93,117.00427342623003
71,94,117.80067911519016
71,95,118.6001686339442
71,96,119.4026800369238
71,97,120.20815280171308
71,98,121.01652779682617
71,99,121.82774724995944
71,100,122.64175471673585
72,72,101.82337649086284
72,73,102.53292154230269
72,74,103.24727599312246
72,75,103.96634070698074
72,76,104.6900186264192
72,77,105.41821474489122
72,78,106.15083607772479
72,79,106.88779163215975
72,80,107.62899237658968
72,81,108.37435120913067
72,82,109.12378292562992
72,83,109.87720418721983
72,84,110.63453348751464
72,85,111.39569111954016
72,86,112.16059914247963
72,87,112.92918134831227
72,88,113.70136322841516
72,89,114.47707194019246
72,90,115.25623627379127
72,91,116.03878661895772
72,92,116.82465493208187
72,93,117.61377470347595
72,94,118.40608092492548
72,95,119.20151005754919
72,96,120.0
72,97,120.80149005703531
72,98,121.60592090848209
72,99,122.41323457861898
72,100,123.2233744059949
73,73,103.23759005323593
73,74,103.9471019317037
73,75,104.66135867644753
73,76,105.38026380684383
73,77,106.10372283760829
73,78,106.83164325236227
73,79,107.56393447619885
73,80,108.30050784737807
73,81,109.04127658827184
73,82,109.78615577567146
73,83,110.5350623105628
73,84,111.28791488746656
73,85,112.0446339634344
73,86,112.80514172678478
73,87,113.56936206565572
73,88,114.33722053644648
73,89,115.10864433221339
73,90,115.88356225108029
73,91,116.66190466471906
73,92,117.44360348695028
73,93,118.2285921425101
73,94,119.01680553602503
73,95,119.80818002123227
73,96,120.60265337047937
73,97,121.40016474453401
73,98,122.20065466273084
73,99,123.00406497347964
73,100,123.81033882515628
74,74,104.65180361560904
74,75,105.3612832116238
74,76,106.07544484940895
74,77,106.7941945987702
74,78,107.5174404457249
74,79,108.2450922675019
74,80,108.97706180660222
74,81,109.71326264403953
74,82,110.45361017187261
74,83,111.19802156513397
74,84,111.94641575325224
74,85,112.69871339105873
74,86,113.45483682946268
